1stFlrSF,2ndFlrSF,3SsnPorch,ALQ,Age,All_Liv_SF,Alley,Artery,AsbShng,AsphShn,BLQ,BedroomAbvGr,BoughtOffPlan,BrkComm,BrkFace,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CBlock,CemntBd,CentralAir,Electrical,EnclosedPorch,ExterCond,ExterQual,Feedr,FireplaceQu,Fireplaces,FullBath,GLQ,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,Has2ndFloor,Has3SsnPorch,HasEnclosedPorch,HasMasVnr,HasOpenPorch,HasScreenPorch,HasShed,HasWoodDeck,HdBoard,HeatingQC,HighSeason,Id,IsElectricalSBrkr,IsGarageDetached,IsLandLevel,IsLandSlopeGentle,IsPavedDrive,IsRegularLotShape,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,LwQ,MSSubClass,MasVnrArea,MetalSd,MiscVal,NeighborhoodBin,Neighborhood_Good,NewerDwelling,Norm,OpenPorchSF,OverallCond,OverallQual,PavedDrive,Plywood,PoolArea,PoolQC,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Rec,RecentRemodel,Remodeled,SaleCondition_PriceDown,ScreenPorch,SeasonSold,SimplFireplaceQu,SimplFunctional,SimplGarageCond,SimplGarageQual,SimplHeatingQC,SimplKitchenQual,SimplOverallCond,SimplOverallQual,SimplPoolQC,Street,Stucco,TimeSinceSold,TotRmsAbvGrd,TotalArea,TotalArea1st2nd,TotalBsmtSF,Unf,VeryNewHouse,VinylSd,Wd Sdng,WdShing,WoodDeckSF,YearBuilt,YearRemodAdd,YearsSinceRemodel,YrSold,_BldgType_1Fam,_BldgType_2fmCon,_BldgType_Duplex,_BldgType_Twnhs,_BldgType_TwnhsE,_Fence_0,_Fence_1,_Fence_2,_Fence_3,_Fence_4,_Foundation_BrkTil,_Foundation_CBlock,_Foundation_PConc,_Foundation_Slab,_Foundation_Stone,_Foundation_Wood,_Functional_2,_Functional_3,_Functional_4,_Functional_5,_Functional_6,_Functional_7,_Functional_8,_GarageType_2Types,_GarageType_Attchd,_GarageType_Basment,_GarageType_BuiltIn,_GarageType_CarPort,_GarageType_Detchd,_GarageType_NA,_GarageYrBltBin_NoGarage,_GarageYrBltBin_YearBin2,_GarageYrBltBin_YearBin3,_GarageYrBltBin_YearBin4,_GarageYrBltBin_YearBin5,_GarageYrBltBin_YearBin6,_GarageYrBltBin_YearBin7,_Heating_GasA,_Heating_GasW,_Heating_Grav,_Heating_Wall,_HouseStyle_1.5Fin,_HouseStyle_1.5Unf,_HouseStyle_1Story,_HouseStyle_2.5Unf,_HouseStyle_2Story,_HouseStyle_SFoyer,_HouseStyle_SLvl,_LotConfig_Corner,_LotConfig_CulDSac,_LotConfig_FR2,_LotConfig_FR3,_LotConfig_Inside,_MSSubCls_120,_MSSubCls_180,_MSSubCls_190,_MSSubCls_20,_MSSubCls_30,_MSSubCls_40,_MSSubCls_45,_MSSubCls_50,_MSSubCls_60,_MSSubCls_70,_MSSubCls_75,_MSSubCls_80,_MSSubCls_85,_MSSubCls_90,_MSZoning_FV,_MSZoning_RH,_MSZoning_RL,_MSZoning_RM,_MasVnrType_BrkCmn,_MasVnrType_BrkFace,_MasVnrType_None,_MasVnrType_Stone,_MiscFeature_Gar2,_MiscFeature_Othr,_MiscFeature_Shed,_MiscFeature_none,_MoSold_1,_MoSold_10,_MoSold_11,_MoSold_12,_MoSold_2,_MoSold_3,_MoSold_4,_MoSold_5,_MoSold_6,_MoSold_7,_MoSold_8,_MoSold_9,_Neighborhood_Blmngtn,_Neighborhood_Blueste,_Neighborhood_BrDale,_Neighborhood_BrkSide,_Neighborhood_ClearCr,_Neighborhood_CollgCr,_Neighborhood_Crawfor,_Neighborhood_Edwards,_Neighborhood_Gilbert,_Neighborhood_IDOTRR,_Neighborhood_MeadowV,_Neighborhood_Mitchel,_Neighborhood_NAmes,_Neighborhood_NPkVill,_Neighborhood_NWAmes,_Neighborhood_NoRidge,_Neighborhood_NridgHt,_Neighborhood_OldTown,_Neighborhood_SWISU,_Neighborhood_Sawyer,_Neighborhood_SawyerW,_Neighborhood_Somerst,_Neighborhood_StoneBr,_Neighborhood_Timber,_Neighborhood_Veenker,_RoofMatl_CompShg,_RoofMatl_Tar&Grv,_RoofMatl_WdShake,_RoofMatl_WdShngl,_RoofStyle_Flat,_RoofStyle_Gable,_RoofStyle_Gambrel,_RoofStyle_Hip,_RoofStyle_Mansard,_RoofStyle_Shed,_SaleCondition_Abnorml,_SaleCondition_AdjLand,_SaleCondition_Alloca,_SaleCondition_Family,_SaleCondition_Normal,_SaleCondition_Partial,_SaleType_COD,_SaleType_CWD,_SaleType_Con,_SaleType_ConLD,_SaleType_ConLI,_SaleType_ConLw,_SaleType_New,_SaleType_Oth,_SaleType_WD,bldtyp,built_-1,built_1900,built_1920,built_1940,built_1950,built_1960,built_1970,built_1980,built_1990,built_2000,built_2001,built_2002,built_2003,built_2004,built_2005,built_2006,built_2007,built_2008,built_2009,built_2010,hsStl,month,remod_-1,remod_1900,remod_1920,remod_1940,remod_1950,remod_1960,remod_1970,remod_1980,remod_1990,remod_2000,remod_2001,remod_2002,remod_2003,remod_2004,remod_2005,remod_2006,remod_2007,remod_2008,remod_2009,remod_2010,SalePrice
-1.24885513144,1.01519005569,-0.116339286148,1,17,0.0756485676718,1,0,0,0,0,3,0,0,0,3.0,0,-0.29310694183,-0.288652831112,0,0,3,-0.44653258498,0,0,1,5.0,-0.359324900406,4,4,0,3,1,2,0,-0.247881618743,2,3,2.0,3,-0.08654800032,1,0,1,1,0,0,1,1.0,0,0,4,1,96,1,0,0,1,1,0,1,3,0.51677852349,1,-0.0753497372325,-0.231876865604,3,-0.120241723735,0,5,-0.19437220682,0,480,2,0.0,5,1,0.246699436615,8,6,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,0,0,-0.270208354202,1,1,4,1,1,2,1,3,2,-1,1,0,1,6,-0.147099709731,-0.0760466754238,-0.86062045319,1,0,1,0,0,1.09944156514,1993,1993,16,2009,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,185000
1.10070495378,-0.795163227257,-0.116339286148,1,11,0.307226158808,1,0,0,0,0,3,0,0,0,2.0,2,1.57555233983,-0.288652831112,0,0,3,-0.319754179696,0,0,1,5.0,-0.359324900406,3,3,0,0,0,2,0,-0.00458583077687,2,3,1.0,3,0.138085374119,0,1,1,1,0,0,1,0.0,0,0,5,0,97,1,0,0,1,1,0,1,4,0.51677852349,1,-0.0253389438482,0.34785347875,2,-0.120241723735,0,0,0.442149287301,0,0,2,0.0,0,1,-0.26663725158,5,7,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,0,0,-0.270208354202,2,0,4,1,1,2,2,2,3,-1,1,0,4,6,0.0971044815705,0.150447364442,1.20981514012,1,0,1,0,0,0.508839462457,1999,1999,7,2006,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,214000
-0.524321184456,-0.795163227257,-0.116339286148,0,45,-1.20214278933,1,0,0,0,0,3,0,0,0,2.0,0,0.167478092381,-0.288652831112,1,0,2,-0.288059578375,0,0,1,-1.0,-0.359324900406,3,2,0,0,0,1,0,-0.191736436905,1,3,2.0,3,-1.05742105934,0,1,1,1,0,1,1,0.0,0,1,3,1,98,0,0,0,1,0,1,1,3,1.0,1,0.0405069304073,0.124880269383,1,-0.120241723735,0,0,-0.305071597102,0,0,1,0.0,0,1,-0.704483250334,5,4,0,0,-0.0686917475382,-1,0,0,0,0,0,0,1,0,0,0,-0.270208354202,1,0,4,1,1,1,1,2,2,-1,1,0,3,6,-0.0985940354392,-1.05496159349,-0.222160138073,1,0,0,0,0,0.205557301621,1965,1965,42,2007,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94750
-0.847773839359,-0.795163227257,-0.116339286148,1,90,-1.62043989031,1,0,0,0,0,2,0,0,0,2.0,0,-0.736145879499,-0.288652831112,0,0,2,-0.491810586867,0,0,0,5.0,0.90094107481,3,2,0,0,0,1,0,-0.500534937016,1,3,-1.0,2,-1.29538014243,0,1,1,0,1,1,1,1.0,1,0,2,1,99,1,0,0,1,1,1,1,3,0.51677852349,1,0.0108412092815,0.660015971865,1,-0.120241723735,0,1,-0.570750133779,0,400,1,0.0,1,1,-0.704483250334,5,5,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,1,-0.270208354202,1,0,4,1,1,1,1,2,2,-1,1,0,0,5,-0.256400403818,-1.29489172047,-1.36682827446,1,0,0,1,0,-0.752175837861,1920,1950,60,2010,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83000
0.161398443938,-0.795163227257,-0.116339286148,1,51,-0.471146343844,1,0,0,0,0,3,0,0,0,2.0,0,0.274947933697,-0.288652831112,1,0,2,-0.421629683942,0,0,1,5.0,-0.359324900406,3,2,0,0,0,1,0,-2.21296298309,0,0,0.377810007252,0,-0.55294780318,1,1,1,1,1,1,1,1.0,0,0,2,0,100,1,0,0,1,1,0,1,3,0.51677852349,1,-0.119948540952,0.303258836877,2,-0.120241723735,0,0,-0.570750133779,0,400,2,0.0,0,1,-0.704483250334,5,4,1,1,-0.0686917475382,-1,0,0,0,0,0,0,0,0,0,0,-0.270208354202,0,0,4,0,0,1,1,2,2,-1,1,0,0,6,-0.222884006994,-0.546309724298,-0.244962292185,1,0,0,0,0,2.05717470462,1959,1959,51,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128950
1.15763262104,-0.795163227257,-0.116339286148,1,33,0.348492288542,1,0,0,0,0,3,0,0,0,2.0,1,1.6588962984,-0.288652831112,1,0,2,-0.355976581206,0,0,1,5.0,-0.359324900406,3,2,0,3,2,2,0,0.0328442904487,2,3,1.0,3,0.179966172743,0,1,1,1,0,0,1,0.0,0,0,4,0,101,1,0,0,1,1,0,1,4,0.51677852349,1,0.00863632460328,0.437042762497,2,-0.120241723735,0,0,-0.415770987384,0,0,2,0.0,0,1,0.322190126055,7,6,1,1,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,0,-0.270208354202,0,1,4,1,1,2,2,3,2,-1,1,0,0,6,0.127920946428,0.19267506679,1.25997987916,1,0,0,0,0,0.588650557413,1977,2001,9,2010,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,205000
-0.480331623389,0.934984530492,-0.116339286148,0,25,0.56756829642,1,0,0,0,0,3,0,0,0,2.0,0,-0.973018182807,-0.288652831112,0,0,3,0.393374350025,0,0,1,5.0,-0.359324900406,3,3,0,3,1,2,0,0.0141292298359,2,3,2.0,3,0.412214237841,1,0,1,1,0,0,1,0.0,0,1,3,1,102,1,0,0,1,1,1,1,4,0.51677852349,1,-0.131373852467,0.303258836877,1,-0.120241723735,0,5,1.28899962296,0,0,2,0.0,5,1,-0.00996890748226,5,6,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,0,0,-0.270208354202,2,1,4,1,1,1,2,2,2,-1,1,0,0,7,-0.113024706294,0.426846870719,-0.721527313111,1,0,0,0,0,0.78019718531,1985,1985,25,2010,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,178000
0.963561028097,-0.795163227257,-0.116339286148,0,31,0.205417440917,1,0,0,0,0,4,0,0,0,2.01124385102,-2,-0.973018182807,-0.288652831112,0,0,2,-1.28417561989,0,0,1,5.0,-0.359324900406,2,2,0,0,0,2,0,-0.294669270275,2,3,-1.0,3,0.0371907228879,0,1,1,1,1,1,1,0.0,1,1,3,1,103,1,0,0,1,1,1,2,3,1.0,1,-0.350659655923,-0.276471507478,1,-0.120241723735,0,10,-0.570750133779,0,0,2,0.0,10,1,-0.704483250334,5,5,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,0,1,-0.270208354202,2,0,4,1,1,1,1,2,2,-1,1,0,1,8,-0.552182605787,0.0487169906041,-2.41116693276,1,0,0,0,0,-0.752175837861,1979,1979,30,2009,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118964
0.163986065177,-0.795163227257,-0.116339286148,0,1,-0.468699208386,1,0,0,0,0,3,0,0,0,2.0,0,-0.973018182807,-0.288652831112,0,0,3,1.49136589579,0,0,1,5.0,-0.359324900406,3,2,0,0,0,2,0,1.24932323028,3,3,1.0,3,-0.551044130516,0,1,1,1,1,0,1,0.0,1,0,5,1,104,1,0,0,1,1,0,1,4,0.51677852349,1,-0.0115083035936,1.06136774873,2,-0.120241723735,0,0,-0.570750133779,0,0,2,0.0,0,1,-0.160950286363,5,7,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,0,0,-0.270208354202,1,0,4,1,1,2,2,2,3,-1,1,0,0,6,-0.0295130175414,-0.544390283282,0.384377161288,1,0,1,0,0,-0.752175837861,2009,2009,1,2010,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,198900
0.163986065177,0.561455941733,-0.116339286148,0,79,0.712916999877,1,0,0,0,0,4,0,0,0,2.0,0,-0.481727479649,-0.288652831112,0,0,2,0.563166857101,0,0,1,-1.0,-0.359324900406,2,2,0,3,2,1,0,-1.09005934632,1,3,-1.0,3,0.575930087008,1,0,1,1,0,1,0,0.0,1,0,5,1,105,0,1,0,1,1,1,1,3,0.51677852349,1,-0.276495353109,-0.454850074972,1,-0.120241723735,1,4,2.75023157468,0,0,1,0.0,4,1,-0.704483250334,4,7,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,0,3.03093186467,2,1,4,1,1,2,1,2,3,-1,1,1,3,7,-0.180150601044,0.591918798079,-0.0397429051829,1,0,0,0,0,-0.752175837861,1931,1950,57,2007,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169500
-0.283672409208,1.35663643437,-0.116339286148,0,7,0.987068609042,1,0,0,0,0,3,0,0,0,2.0,0,-0.973018182807,-0.288652831112,0,0,4,1.09971117946,0,0,1,5.0,-0.359324900406,3,3,0,4,1,2,0,0.818876836187,2,3,1.0,3,0.907169130673,1,0,1,1,0,0,1,0.0,0,0,5,0,106,1,0,0,1,1,1,1,4,0.51677852349,1,-0.114436329256,0.21406955313,1,-0.120241723735,0,5,3.68010645305,0,0,3,1.0,5,1,-0.0250670453703,5,8,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,0,-0.270208354202,2,2,4,1,1,2,2,2,3,-1,1,0,2,9,0.0603295461667,0.925901534831,-0.0101001048382,1,0,1,0,0,0.365179491534,2003,2004,4,2008,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250000
-0.299198136643,-0.795163227257,-0.116339286148,0,125,-0.942003487723,1,0,0,0,0,2,0,0,0,2.0,0,-0.973018182807,-0.288652831112,0,0,1,0.16698434059,0,0,1,5.0,-0.359324900406,3,2,0,0,0,1,0,-0.935660096264,1,2,-1.0,2,-0.891801537504,0,1,1,1,1,1,1,1.0,1,0,4,0,107,1,1,0,1,0,1,1,3,0.51677852349,1,0.0283800646768,-0.454850074972,1,-0.120241723735,0,1,-0.570750133779,0,450,1,0.0,1,1,-0.704483250334,7,4,-1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,0,-0.270208354202,2,0,4,1,1,2,1,3,2,-1,1,0,3,6,-0.184712555056,-0.887970225113,-0.949548854225,1,0,1,0,0,-0.752175837861,1885,1995,12,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100000
-0.966804416363,-0.795163227257,-0.116339286148,1,62,-1.79034207451,1,0,0,0,1,2,1,0,0,2.0,0,-0.74491892777,0.759318087175,0,0,2,-0.116003171205,0,0,1,5.0,-0.359324900406,3,2,0,0,0,1,0,-1.04327169479,1,3,-1.0,3,-1.38294908501,0,1,1,1,1,1,1,0.0,1,0,5,1,108,1,1,0,1,1,1,1,3,0.51677852349,1,-0.452685683308,-0.900796493706,1,-0.120241723735,0,0,-0.570750133779,0,0,1,0.0,0,1,-0.704483250334,5,5,1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,0,-0.270208354202,1,0,4,1,1,2,1,2,2,-1,1,0,2,5,-0.655152424918,-1.38318600719,-0.612076973377,0,0,1,0,0,-0.752175837861,1948,1950,58,2008,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115000
-0.428579198605,0.396461718477,-0.116339286148,0,91,0.170039774328,1,1,0,0,0,3,0,0,0,2.0,0,-0.973018182807,-0.288652831112,0,0,2,0.511097154931,0,1,0,-1.0,1.99753614415,3,2,0,0,0,2,0,-2.21296298309,0,0,0.377810007252,0,0.00292461492261,0,0,1,0,1,1,1,0.0,1,0,3,0,109,0,0,0,1,0,1,1,2,0.51677852349,1,-0.202130606233,0.660015971865,1,-0.120241723735,0,4,-0.570750133779,0,0,1,0.0,4,0,-0.704483250334,7,5,-1,0,-0.0686917475382,-1,0,0,0,0,0,0,0,0,1,0,-0.270208354202,2,0,4,0,0,1,1,3,2,-1,1,0,3,7,-0.29270983371,0.0141670523195,-0.602956111732,1,0,0,0,0,-0.752175837861,1919,2005,2,2007,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,115000
